"mRNA","logFC","FDR","Delta","YA","OA","start","end","diff_exp","gene"
"ENSG00000142669",0.343775106915813,0.285839533775026,3313.45404494917,9638.43506493507,11563.7777777778,26280086,26281522,"No","SH3BGRL3"
"ENSG00000078369",0.147026217931127,0.789514656494759,3289.15502695537,22371.2142857143,22936.7962962963,1785285,1891117,"No","GNB1"
"ENSG00000167526",0.0623610947874592,0.937573377229645,3261.42613582672,52299.051948052,50221.9537037037,89560677,89564542,"No","RPL13"
"ENSG00000162551",0.784304771239414,0.000567860624758337,3242.20897365311,4133.86363636364,6858.66666666667,21509397,21578410,"No","ALPL"
"ENSG00000178498",0.756806673465384,0.000977519174972558,3236.14956469942,4276.05844155844,6621.47222222222,57604622,57609804,"No","DTX3"
"ENSG00000187109",0.130207221982911,0.824193664830975,3233.91703382182,24836.6948051948,25051.6111111111,76036585,76084735,"No","NAP1L1"
"ENSG00000140264",0.250216298341599,0.532703331302488,3227.66026611399,12899.4805194805,14426.0833333333,43777087,43804427,"No","SERF2"
"ENSG00000101182",0.31660637304765,0.349750812958551,3216.43087030309,10159.0844155844,11744.212962963,62136733,62143440,"No","PSMA7"
"ENSG00000129038",0.43887186064257,0.118267566018647,3214.0609725122,7323.46103896104,9546.23148148148,73925989,73952137,"No","LOXL1"
"ENSG00000174059",0.446459719404832,0.108646311881128,3213.02274701314,7196.66883116883,9171.81481481482,207880972,207911402,"No","CD34"
"ENSG00000172809",0.166022475533825,0.748828356683272,3200.99310532585,19280.4805194805,19828.7407407407,74203582,74210655,"No","RPL38"
"ENSG00000130592",0.611456032981425,0.0125285549412775,3152.0280565632,5154.95454545455,7011.72222222222,1850904,1892267,"No","LSP1"
"ENSG00000120129",0.213757254732714,0.63521297636992,3129.01200759639,14638.1558441558,16104.3240740741,172768096,172771195,"No","DUSP1"
"ENSG00000141756",0.164638935026206,0.751294365550252,3110.22940135185,18891.2142857143,19665.7685185185,41812680,41823213,"No","FKBP10"
"ENSG00000134107",0.407984161400002,0.161834587531355,3107.84584194253,7617.56493506493,9323.96296296296,4979437,4985323,"No","BHLHE40"
"ENSG00000116260",0.284644427241998,0.4355069263679,3066.38754267752,10772.6948051948,12879.037037037,180154869,180204030,"No","QSOX1"
"ENSG00000077549",0.172885010267061,0.734023321769469,3060.1601052716,17700.5519480519,18649,19338775,19485539,"No","CAPZB"
"ENSG00000128591",0.136184425683985,0.81169539876654,3055.17290188241,22434.0844155844,23482,128830406,128859274,"No","FLNC"
"ENSG00000211892",0.681878193917004,0.00391626364020272,3050.19170592708,4473.22077922078,6629.12962962963,105620506,105626066,"No","IGHG4"
"ENSG00000010327",0.271415901420615,0.472244760469889,3026.87948098841,11152.1818181818,12532.5555555556,52495338,52524495,"No","STAB1"
"ENSG00000110799",0.166757149260248,0.747078162722551,3008.92701906119,18043.7662337662,19335.4722222222,5948877,6124770,"No","VWF"
"ENSG00000124155",0.259205924407466,0.507158939810444,3000.35233705561,11575.1688311688,12663.3333333333,45416084,45456934,"No","PIGT"
"ENSG00000136830",0.246423438615395,0.541957377980509,2995.10888038925,12154.3181818182,13594.2407407407,127505339,127578989,"No","NIBAN2"
"ENSG00000231500",0.0448129057440004,0.956940919809091,2976.56107937063,66421.961038961,63049.4351851852,33272075,33276511,"No","RPS18"
"ENSG00000112715",0.43565645460698,0.122307676006028,2964.56296333603,6804.81818181818,8493.81481481482,43770184,43786487,"No","VEGFA"
"ENSG00000082781",0.20430683425271,0.657296623557796,2939.366404397,14387.0194805195,15397.212962963,124761948,124901418,"No","ITGB5"
"ENSG00000130600",0.354938326826892,0.260618906810616,2937.62170924514,8276.42857142857,9711.71296296296,1995176,2001470,"No","H19"
"ENSG00000134294",0.252433038265732,0.526231753606999,2907.41063163015,11517.5519480519,12592.2407407407,46358188,46372773,"No","SLC38A2"
"ENSG00000117143",0.459759646986262,0.0933035503603805,2891.00448567666,6288.07792207792,8154.58333333333,162561506,162599842,"No","UAP1"
"ENSG00000064601",0.357555416720004,0.25489658725751,2886.44039870168,8072.70779220779,9662.87962962963,45890144,45898824,"No","CTSA"
"ENSG00000007237",0.402622036083468,0.170315850512834,2861.47141244849,7107.09090909091,8666.73148148148,9910606,10198606,"No","GAS7"
"ENSG00000185215",0.428292492111094,0.132199438140145,2860.28188056197,6678.33766233766,8427.05555555555,103121476,103137439,"No","TNFAIP2"
"ENSG00000184216",0.342821793570489,0.287769084966863,2858.50599379484,8338.16883116883,9909.83333333333,154010506,154019902,"No","IRAK1"
"ENSG00000132507",0.259497818853827,0.5064718262723,2857.18556903312,11010.4415584416,12417.8148148148,7306999,7312463,"No","EIF5A"
"ENSG00000064205",0.762594944913123,0.000871713932980095,2856.86388450795,3746.24025974026,5902.99074074074,44714844,44728509,"No","CCN5"
"ENSG00000109861",0.338949359204678,0.296723718406339,2855.46787177049,8424.46753246753,10028.3148148148,88265069,88359684,"No","CTSC"
"ENSG00000050405",0.382660223588133,0.205105035017747,2853.49480249006,7456.99350649351,8916.58333333333,50175788,50283546,"No","LIMA1"
"ENSG00000163191",0.164808222101892,0.750935447401674,2852.96730804107,17310.8311688312,18335.8148148148,152032506,152047907,"No","S100A11"
"ENSG00000109099",0.222475931834382,0.609112787041502,2841.56228216337,12772.4480519481,13435.6203703704,15229773,15272292,"No","PMP22"
"ENSG00000168268",0.456319560809188,0.0973038407732334,2835.93421389414,6214.7987012987,7826.48148148148,52524385,52535054,"No","NT5DC2"
"ENSG00000136026",0.242949898184007,0.551661501838163,2828.50317209202,11642.3311688312,13011.0925925926,106237881,106304279,"No","CKAP4"
"ENSG00000131469",0.0940683488075905,0.890679629405359,2828.33899442885,30066.8506493507,29433.6481481481,42998273,43002959,"No","RPL27"
"ENSG00000116690",1.12517574621638,1.27536571420939e-07,2826.03231967873,2511.63636363636,5356.76851851852,186296279,186314567,"No","PRG4"
"ENSG00000137507",0.614613481145971,0.0119372507842887,2823.16316969792,4593.3961038961,6389.09259259259,76657524,76670747,"No","LRRC32"
"ENSG00000213719",0.15797943716302,0.766532718212133,2796.09960099882,17699.1363636364,18377.8518518519,31730581,31739763,"No","CLIC1"
"ENSG00000184840",0.236852700261956,0.568925302606398,2774.77859971432,11715.2077922078,12930.0462962963,177592203,177597242,"No","TMED9"
"ENSG00000142227",0.276184806469866,0.45918928560957,2774.59381417646,10046.1493506493,11433.9444444444,48321509,48330553,"No","EMP3"
"ENSG00000182326",0.0797562243432022,0.911872175706421,2759.45763958218,34598.6493506493,34228.4537037037,6988259,7071032,"No","C1S"
"ENSG00000080573",0.379058177097007,0.211582653135856,2741.08290375824,7231.2987012987,8933.96296296296,9959561,10010504,"No","COL5A3"
"ENSG00000157613",0.616159090663269,0.0116733601374992,2719.44215284068,4413.53896103896,6336.5462962963,46277662,46321409,"No","CREB3L1"
"ENSG00000155660",0.244389371065194,0.54760053419398,2712.36019559896,11098.5194805195,12161.8333333333,149003062,149028662,"No","PDIA4"
"ENSG00000172270",0.0765449337570158,0.918064870234613,2706.8594865394,35363.012987013,34751.4814814815,571277,583493,"No","BSG"
"ENSG00000068697",0.116100222967123,0.852301702465063,2705.22641673772,23300.7857142857,23826.5925925926,20032650,20051628,"No","LAPTM4A"
"ENSG00000115884",0.543081665172289,0.033635994537844,2700.77333293635,4973.05194805195,7190.12037037037,20200797,20225433,"No","SDC1"
"ENSG00000135452",0.66382346923136,0.00534165890875482,2685.77371946398,4045.91558441558,5878.24074074074,57738013,57750219,"No","TSPAN31"
"ENSG00000117228",0.370537334813641,0.22826828646877,2683.31107439091,7241.67532467533,8757.66666666667,89052319,89065230,"No","GBP1"
"ENSG00000099864",0.506613893765585,0.0537155004855516,2682.2705502425,5294.50649350649,6651.15740740741,708935,748329,"No","PALM"
"ENSG00000124172",0.213410665479738,0.635790902457923,2676.95271281719,12543.6688311688,13305.4907407407,59025475,59032345,"No","ATP5F1E"
"ENSG00000116649",0.478953493174604,0.075216530357028,2676.81820186336,5588.88961038961,7351.53703703704,11054584,11060020,"No","SRM"
"ENSG00000100985",0.157283319376861,0.768134600765839,2660.35542843659,16914.4155844156,22566.2777777778,46008908,46016561,"No","MMP9"
"ENSG00000166741",0.221037574702051,0.613211266499212,2655.37318539924,12013.2207792208,13280.287037037,114257787,114313536,"No","NNMT"
"ENSG00000204389",0.615717007729606,0.0117504105351235,2647.29926370777,4299.53896103896,6251.11111111111,31815543,31817946,"No","HSPA1A"
"ENSG00000163661",0.760834149081723,0.000902283396715788,2634.9316941591,3463.21428571429,5547.68518518519,157436850,157443633,"No","PTX3"
"ENSG00000068976",0.470402116727937,0.082818575271083,2624.8071566315,5579.92207792208,6256,64746389,64759974,"No","PYGM"
"ENSG00000100345",0.0259163279011215,0.975684332931598,2611.0283006528,100748.38961039,97525.1388888889,36281280,36387967,"No","MYH9"
"ENSG00000134531",0.20028699025295,0.667832185386701,2609.00206271364,13026.3181818182,13729.1851851852,13196723,13219941,"No","EMP1"
"ENSG00000136810",0.378209255440174,0.213162715858552,2594.78809769202,6860.72077922078,8307.83333333333,110243810,110256507,"No","TXN"
"ENSG00000137409",0.221985295279743,0.610679102026225,2593.3201486983,11682.3961038961,12660.75,36968141,36986298,"No","MTCH1"
"ENSG00000124767",0.44942356288196,0.105207084837853,2580.46169133596,5741.71428571429,7262.53703703704,38675925,38703145,"No","GLO1"
"ENSG00000184371",0.403028179545346,0.169687216885217,2558.84946552831,6349.05844155844,8012.7962962963,109910242,109930992,"No","CSF1"
"ENSG00000114391",0.0905972510685848,0.896079931290282,2546.00277692268,28102.4285714286,26643.5462962963,101681091,101686718,"No","RPL24"
"ENSG00000060982",0.660391878929739,0.00566933485657174,2531.16200068698,3832.81818181818,5881.74074074074,24810024,24949101,"No","BCAT1"
"ENSG00000145623",0.355519351505526,0.259282207307025,2521.4886806119,7092.40909090909,8632.56481481482,38845858,38945596,"No","OSMR"
"ENSG00000099194",0.386798297203103,0.197695216997069,2462.21981774595,6365.64285714286,7309.62962962963,100347233,100364826,"No","SCD"
"ENSG00000072682",0.40390582044638,0.168138247396849,2458.52227375576,6086.87012987013,7518.76851851852,132190147,132295315,"No","P4HA2"
"ENSG00000124491",0.21850418955244,0.620644466357228,2437.16025880857,11153.8376623377,12592.212962963,6144084,6321013,"No","F13A1"
"ENSG00000152377",0.359080087618566,0.251906343482489,2431.80460610808,6772.31818181818,8027.49074074074,136975298,137598379,"No","SPOCK1"
"ENSG00000086062",0.253114790879008,0.524284095072699,2423.5050913599,9574.72727272727,10686.9537037037,33104082,33167356,"No","B4GALT1"
"ENSG00000024422",0.148736177193175,0.786516137347352,2415.11719864483,16237.5909090909,16994.7314814815,47713422,47743134,"No","EHD2"
"ENSG00000162734",0.129655892347485,0.825393175355436,2392.29097275999,18451.0779220779,19165.75,160205380,160215376,"No","PEA15"
"ENSG00000118785",0.203104748632834,0.660230801288186,2384.00397359209,11737.8051948052,13176.8240740741,87975650,87983426,"No","SPP1"
"ENSG00000100364",0.415518038456186,0.15027265905283,2383.39797773928,5735.96753246753,7040.15740740741,45192244,45240894,"No","KIAA0930"
"ENSG00000244038",0.192149706790073,0.687442123855237,2371.90596241961,12344.0519480519,13204.3888888889,20651767,20661544,"No","DDOST"
"ENSG00000130595",0.710842304712191,0.00233829851344906,2367.30797249294,3330.28571428571,3944.66666666667,1919703,1938706,"No","TNNT3"
"ENSG00000077782",0.118604942960824,0.847322849452191,2364.8678085057,19939.0324675325,19919.4537037037,38400215,38468834,"No","FGFR1"
"ENSG00000138119",0.311883404921031,0.361337421671487,2364.1956970994,7580.38311688312,9113.64814814815,93306429,93482334,"No","MYOF"
"ENSG00000139842",0.570639388091342,0.0228420954469393,2363.02141153682,4141.00649350649,4830.25925925926,113208193,113267108,"No","CUL4A"
"ENSG00000111885",0.54698010051776,0.0319098963784293,2361.50489215223,4317.35064935065,5884.12962962963,119177205,119349761,"No","MAN1A1"
"ENSG00000188643",0.357090060480335,0.255932000849067,2359.28707329369,6606.98051948052,8061.78703703704,153606886,153613145,"No","S100A16"
"ENSG00000152952",0.326919697494165,0.32366187905481,2355.20167782403,7204.22077922078,8290.62037037037,146069440,146163653,"No","PLOD2"
"ENSG00000086598",0.204820380689092,0.656388272240075,2348.47846499596,11466.038961039,12806.3796296296,123584533,123598582,"No","TMED2"
"ENSG00000184007",0.205752198175215,0.654520534370771,2345.03796579702,11397.3896103896,12233.0277777778,31906421,31944856,"No","PTP4A2"
"ENSG00000075223",0.296374767373333,0.402942658657854,2341.5511888855,7900.64285714286,9055.62962962963,80742538,80922359,"No","SEMA3C"
"ENSG00000158747",0.145559667242796,0.792363692989411,2337.90659542017,16061.5,16554.7407407407,19596979,19658456,"No","NBL1"
"ENSG00000135052",0.314496745695881,0.354833901810703,2337.3908686783,7432.16233766234,8370.73148148148,86026146,86100173,"No","GOLM1"
"ENSG00000133800",0.760959486536829,0.00090032992619823,2332.69165820645,3065.46103896104,4816.86111111111,10556966,10611689,"No","LYVE1"
"ENSG00000075426",0.234275035412362,0.576340108860194,2332.19276486543,9954.93506493507,11035.787037037,28392448,28417317,"No","FOSL2"
"ENSG00000107223",0.179875720214907,0.719647520593445,2330.60532190658,12956.7532467532,13404.8981481481,136862119,136866308,"No","EDF1"
"ENSG00000136295",0.207247797874308,0.650375101047733,2330.12736444848,11243.1948051948,12068.8425925926,2631986,2664802,"No","TTYH3"
"ENSG00000198363",0.234759602634811,0.574581459587903,2325.49661102735,9905.86363636364,11049.9259259259,61500556,61714640,"No","ASPH"
"ENSG00000177575",0.319648846049195,0.341911248807268,2298.9539379811,7192.12337662338,8491.13888888889,7470811,7503893,"No","CD163"
"ENSG00000137193",0.608880816587921,0.0130222259839137,2267.36936291348,3723.83116883117,5203.35185185185,37170152,37175428,"No","PIM1"
"ENSG00000117394",0.634923135211016,0.00867362033555306,2266.04891532312,3569.01298701299,4932.53703703704,42925353,42958893,"No","SLC2A1"
"ENSG00000142657",0.379216784307558,0.21131578239144,2257.90352025357,5954.12337662338,7198.19444444444,10398592,10420511,"No","PGD"
"ENSG00000111799",0.0752611668127489,0.920464187608052,2251.76572885878,29919.3571428571,28954.1574074074,75084326,75206053,"No","COL12A1"
"ENSG00000139644",0.075058223492717,0.920464187608052,2248.54795724396,29957.3831168831,29482.712962963,49707725,49764934,"No","TMBIM6"
"ENSG00000196419",0.136241546255508,0.81169539876654,2245.62340329054,16482.6623376623,16884.8055555556,41621163,41664048,"No","XRCC6"
"ENSG00000175274",0.407217001472099,0.163086192859643,2237.7869921351,5495.31818181818,6867.46296296296,44885903,44951306,"No","TP53I11"
"ENSG00000129824",0.415524266016464,0.15027265905283,2237.10440015658,5383.81168831169,6518.72222222222,2841602,2932000,"No","RPS4Y1"
"ENSG00000105438",0.209400820793184,0.64540642007116,2218.74990857304,10595.7077922078,11459.8611111111,48382575,48391551,"No","KDELR1"
"ENSG00000090776",0.434607612294001,0.123559516924552,2210.93076543281,5087.18831168831,6513.32407407407,68829021,68842160,"No","EFNB1"
"ENSG00000160932",0.180414454937843,0.718361029227425,2201.82955504855,12204.2857142857,13165.1018518519,143017982,143023832,"No","LY6E"
"ENSG00000165507",0.256418204500021,0.516042982372549,2192.15086628292,8549.12337662338,9392.21296296296,44970981,44978809,"No","DEPP1"
"ENSG00000165280",0.117352797146372,0.849724536106397,2186.85946841768,18634.9155844156,18577.7962962963,35055376,35079926,"No","VCP"
"ENSG00000168487",0.272393765631625,0.469698361239916,2185.37803705812,8022.86363636364,8913.68518518518,22165140,22212326,"No","BMP1"
"ENSG00000183853",0.290604967211453,0.419224427552599,2177.26336456973,7492.17532467533,8631.58333333333,157993273,158100262,"No","KIRREL1"
"ENSG00000101199",0.334065968013644,0.307664175689226,2174.50480210585,6509.20779220779,7533.37962962963,63272785,63289790,"No","ARFGAP1"
"ENSG00000167110",0.331465959366483,0.313999608999236,2169.36076137561,6544.74675324675,7487.86111111111,128255829,128275995,"No","GOLGA2"
"ENSG00000162733",0.211202599759731,0.640556284132459,2153.25987658677,10195.2337662338,11028.1759259259,162631373,162787405,"No","DDR2"
"ENSG00000113719",0.245507639505978,0.544418646011168,2150.10329801346,8757.78571428571,9770.08333333333,172834251,172952683,"No","ERGIC1"
"ENSG00000104805",0.118536987154968,0.847404406877175,2146.72023179039,18110.1298701299,18397.2962962963,48900312,48923372,"No","NUCB1"
"ENSG00000148848",0.317192352310563,0.348254838959869,2143.68684175416,6758.31818181818,7782.82407407407,126012381,126388455,"No","ADAM12"
"ENSG00000100353",0.197199655852285,0.675352701761966,2141.99034497099,10862.038961039,11687.0185185185,36510855,36529184,"No","EIF3D"
